d_muni,d_nombmuni,d_provincia,d_nomsec,d_nomzon,dane_ant,d_nombinst,d_sede,d_nombsede,d_grado,metodo,d_nomjor,sector,edad
755,SOCORRO,COMUNERA,PRIVADO,URBANA,368755800021,GIMNASIO MODERNO LATINO,368755800021A,GIMNASIO MODERNO LATINO,25,PROGRAMA PARA JOVENE,MAÑANA,2,33
77,BARBOSA,VÉLEZ,OFICIAL,URBANA,168077000141,INSTITUTO INTEGRADO DE COMERCIO,168077000150B,ESCUELA URBANA CENTRO,25,PROGRAMA PARA JOVENE,NOCTURNA,1,17
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000299,COLEGIO MARIA MONTESSORI,368077000299A,COLEGIO MARIA MONTESSORI,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000299,COLEGIO MARIA MONTESSORI,368077000299A,COLEGIO MARIA MONTESSORI,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,19
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000299,COLEGIO MARIA MONTESSORI,368077000299A,COLEGIO MARIA MONTESSORI,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000299,COLEGIO MARIA MONTESSORI,368077000299A,COLEGIO MARIA MONTESSORI,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,16
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000299,COLEGIO MARIA MONTESSORI,368077000299A,COLEGIO MARIA MONTESSORI,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000400,INSTITUTO ANDINO,368077000400A,INSTITUTO ANDINO,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,19
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000400,INSTITUTO ANDINO,368077000400A,INSTITUTO ANDINO,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,19
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000400,INSTITUTO ANDINO,368077000400A,INSTITUTO ANDINO,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000400,INSTITUTO ANDINO,368077000400A,INSTITUTO ANDINO,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000400,INSTITUTO ANDINO,368077000400A,INSTITUTO ANDINO,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077000400,INSTITUTO ANDINO,368077000400A,INSTITUTO ANDINO,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077800007,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,368077800007A,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,25,PROGRAMA PARA JOVENE,NOCTURNA,2,18
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077800007,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,368077800007A,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,25,PROGRAMA PARA JOVENE,NOCTURNA,2,17
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077800007,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,368077800007A,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,25,PROGRAMA PARA JOVENE,NOCTURNA,2,17
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077800007,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,368077800007A,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,20
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077800007,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,368077800007A,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,19
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077800007,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,368077800007A,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077800007,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,368077800007A,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077800007,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,368077800007A,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
77,BARBOSA,VÉLEZ,PRIVADO,URBANA,368077800007,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,368077800007A,FUNDANCION COLOMBIANA DE APRENDIZAJE TECNICO - FUC,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
92,BETULIA,YARIGUIES,OFICIAL,RURAL,268092000209,COLEGIO INTEGRADO NUESTRA SEÑORA DE LA PAZ,268092000209A,COLEGIO INTEGRADO NUESTRA SEÑORA DE LA PAZ,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,18
147,CAPITANEJO,GARCIA ROVIRA,PRIVADO,URBANA,368147000305,CENTRO EDUCATIVO EL BOSQUE,368147000305A,CENTRO EDUCATIVO EL BOSQUE,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,15
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,24
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,22
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,20
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,21
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,18
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,19
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,19
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,19
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,18
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,18
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,18
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,18
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,17
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,17
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,19
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190000271,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,168190000271A,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,59
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190002053,COLEGIO INTEGRADO  DEL CARARE,168190002053A,COLEGIO INTEGRADO  DEL CARARE,25,PROGRAMA PARA JOVENE,NOCTURNA,1,20
190,CIMITARRA,VÉLEZ,OFICIAL,URBANA,168190002053,COLEGIO INTEGRADO  DEL CARARE,168190002053A,COLEGIO INTEGRADO  DEL CARARE,25,PROGRAMA PARA JOVENE,NOCTURNA,1,18
190,CIMITARRA,VÉLEZ,OFICIAL,RURAL,268190001574,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,268190001574A,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,22
190,CIMITARRA,VÉLEZ,OFICIAL,RURAL,268190001574,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,268190001574A,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,21
190,CIMITARRA,VÉLEZ,OFICIAL,RURAL,268190001574,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,268190001574A,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,20
190,CIMITARRA,VÉLEZ,OFICIAL,RURAL,268190001574,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,268190001574A,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,18
190,CIMITARRA,VÉLEZ,OFICIAL,RURAL,268190001574,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,268190001574A,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA ROSA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,18
235,EL CARMEN DE CHUCURÍ,YARIGUIES,OFICIAL,URBANA,168235000022,COLEGIO  SAN LUIS GONZAGA,168235000022A,COLEGIO  SAN LUIS GONZAGA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,17
235,EL CARMEN DE CHUCURÍ,YARIGUIES,OFICIAL,URBANA,168235000022,COLEGIO  SAN LUIS GONZAGA,168235000022A,COLEGIO  SAN LUIS GONZAGA,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,19
255,EL PLAYÓN,METROPOLITANA,OFICIAL,RURAL,268255000317,COLEGIO SAN FRANCISCO DE ASIS,268255000317A,COLEGIO SAN FRANCISCO DE ASIS,25,PROGRAMA PARA JOVENE,NOCTURNA,1,29
296,GALÁN,COMUNERA,OFICIAL,URBANA,168296000017,COLEGIO INTEGRADO ALFONSO GOMEZ GOMEZ,168296000017A,COLEGIO INTEGRADO ALFONSO GOMEZ GOMEZ,25,PROGRAMA PARA JOVENE,NOCTURNA,1,17
324,GUAVATÁ,VÉLEZ,OFICIAL,URBANA,168324000168,INSTITUTO TECNICO AGROPECUARIO DE GUAVATA,268324000189B,ESCUELA URBANA JAIME GUTIERREZ,25,PROGRAMA PARA JOVENE,NOCTURNA,1,23
324,GUAVATÁ,VÉLEZ,OFICIAL,URBANA,168324000168,INSTITUTO TECNICO AGROPECUARIO DE GUAVATA,268324000189B,ESCUELA URBANA JAIME GUTIERREZ,25,PROGRAMA PARA JOVENE,NOCTURNA,1,20
406,LEBRÍJA,METROPOLITANA,OFICIAL,URBANA,168406000336,COLEGIO INTEGRADO NUESTRA SEÑORA DE LAS MERCEDES,168406000336A,COLEGIO INTEGRADO NUESTRA SEÑORA DE LAS MERCEDES,25,PROGRAMA PARA JOVENE,NOCTURNA,1,22
406,LEBRÍJA,METROPOLITANA,OFICIAL,RURAL,268406000161,COLEGIO  PORTUGAL,268406000161A,COLEGIO  PORTUGAL,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,18
406,LEBRÍJA,METROPOLITANA,OFICIAL,RURAL,268406000161,COLEGIO  PORTUGAL,268406000161A,COLEGIO  PORTUGAL,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,19
406,LEBRÍJA,METROPOLITANA,OFICIAL,RURAL,268406000233,INSTITUCION EDUCATIVA  LA ESTACION,268406000233A,INSTITUCION EDUCATIVA  LA ESTACION,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,19
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406000971,LICEO SAN FERNANDO,368406000971A,LICEO SAN FERNANDO,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,20
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406000971,LICEO SAN FERNANDO,368406000971A,LICEO SAN FERNANDO,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,19
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001119,CENTRO EDUCATIVO JORGE ELIECER GAITAN,368406001119A,CENTRO EDUCATIVO JORGE ELIECER GAITAN,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001196,FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATE,368406001196A,FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATE,25,PROGRAMA PARA JOVENE,NOCTURNA,2,18
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001196,FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATE,368406001196A,FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATE,25,PROGRAMA PARA JOVENE,NOCTURNA,2,18
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001196,FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATE,368406001196A,FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATE,25,PROGRAMA PARA JOVENE,NOCTURNA,2,18
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001196,FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATE,368406001196A,FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATE,25,PROGRAMA PARA JOVENE,NOCTURNA,2,17
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001196,FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATE,368406001196A,FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATE,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001196,FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATE,368406001196A,FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATE,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
406,LEBRÍJA,METROPOLITANA,PRIVADO,URBANA,368406001196,FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATE,368406001196A,FUNDACIÓN COLOMBIANA DE APRENDIZAJE TÉCNICO FUCATE,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
432,MÁLAGA,GARCIA ROVIRA,PRIVADO,URBANA,368432000573,COLEGIO JERÓNIMO DE AGUAYO,368432000573A,COLEGIO JERÓNIMO DE AGUAYO,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,17
432,MÁLAGA,GARCIA ROVIRA,PRIVADO,URBANA,368432000573,COLEGIO JERÓNIMO DE AGUAYO,368432000573A,COLEGIO JERÓNIMO DE AGUAYO,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,18
432,MÁLAGA,GARCIA ROVIRA,PRIVADO,URBANA,368432000573,COLEGIO JERÓNIMO DE AGUAYO,368432000573A,COLEGIO JERÓNIMO DE AGUAYO,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,2,16
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,25,PROGRAMA PARA JOVENE,NOCTURNA,1,18
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,25,PROGRAMA PARA JOVENE,NOCTURNA,1,19
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,25,PROGRAMA PARA JOVENE,NOCTURNA,1,17
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,25,PROGRAMA PARA JOVENE,NOCTURNA,1,18
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,25,PROGRAMA PARA JOVENE,NOCTURNA,1,18
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,25,PROGRAMA PARA JOVENE,NOCTURNA,1,19
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,25,PROGRAMA PARA JOVENE,NOCTURNA,1,19
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,25,PROGRAMA PARA JOVENE,NOCTURNA,1,19
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,25,PROGRAMA PARA JOVENE,NOCTURNA,1,18
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,25,PROGRAMA PARA JOVENE,NOCTURNA,1,37
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,25,PROGRAMA PARA JOVENE,NOCTURNA,1,19
575,PUERTO WILCHES,YARIGUIES,OFICIAL,URBANA,168575000329,COLEGIO INTEGRADO,168575000329A,COLEGIO INTEGRADO,25,PROGRAMA PARA JOVENE,NOCTURNA,1,34
575,PUERTO WILCHES,YARIGUIES,OFICIAL,RURAL,268575000218,COLEGIO AGROPECUARIO PUENTE SOGAMOSO,268575000218A,COLEGIO AGROPECUARIO PUENTE SOGAMOSO,25,PROGRAMA PARA JOVENE,NOCTURNA,1,18
615,RIONEGRO,METROPOLITANA,OFICIAL,URBANA,168615000262,COLEGIO INTEGRADO FRAY NEPOMUCENO RAMOS,168615000262A,COLEGIO INTEGRADO FRAY NEPOMUCENO RAMOS,25,PROGRAMA PARA JOVENE,NOCTURNA,1,18
615,RIONEGRO,METROPOLITANA,OFICIAL,URBANA,168615000262,COLEGIO INTEGRADO FRAY NEPOMUCENO RAMOS,168615000262A,COLEGIO INTEGRADO FRAY NEPOMUCENO RAMOS,25,PROGRAMA PARA JOVENE,NOCTURNA,1,22
615,RIONEGRO,METROPOLITANA,OFICIAL,RURAL,268615000895,INSTITUCION EDUCATIVA CUESTA RICA,268615000895A,INSTITUCION EDUCATIVA CUESTA RICA,25,PROGRAMA PARA JOVENE,TARDE,1,18
615,RIONEGRO,METROPOLITANA,OFICIAL,RURAL,468615001947,COLEGIO JUAN PABLO II,468615001947A,COLEGIO JUAN PABLO II,25,PROGRAMA PARA JOVENE,NOCTURNA,1,18
655,SABANA DE TORRES,YARIGUIES,OFICIAL,URBANA,168655000192,COLEGIO INTEGRADO MADRE DE LA ESPERANZA,168655000192A,COLEGIO INTEGRADO MADRE DE LA ESPERANZA,25,PROGRAMA PARA JOVENE,NOCTURNA,1,17
655,SABANA DE TORRES,YARIGUIES,OFICIAL,URBANA,168655000192,COLEGIO INTEGRADO MADRE DE LA ESPERANZA,168655000192A,COLEGIO INTEGRADO MADRE DE LA ESPERANZA,25,PROGRAMA PARA JOVENE,NOCTURNA,1,16
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655000707,INSTITUCION EDUCATIVA  EL TAGUI,268655000707A,INSTITUCION EDUCATIVA  EL TAGUI,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,24
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655000707,INSTITUCION EDUCATIVA  EL TAGUI,268655000707A,INSTITUCION EDUCATIVA  EL TAGUI,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,19
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655000707,INSTITUCION EDUCATIVA  EL TAGUI,268655000707A,INSTITUCION EDUCATIVA  EL TAGUI,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,18
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655000707,INSTITUCION EDUCATIVA  EL TAGUI,268655000707A,INSTITUCION EDUCATIVA  EL TAGUI,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,18
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655000707,INSTITUCION EDUCATIVA  EL TAGUI,268655000707A,INSTITUCION EDUCATIVA  EL TAGUI,25,PROGRAMA PARA JOVENE,FIN DE SEMANA,1,20
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655000103,INSTITUCION EDUCATIVA  EL TAGUI,268655000707E,ESCUELA RURAL KILOMETRO 36,25,PROGRAMA PARA JOVENE,NOCTURNA,1,26
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655000103,INSTITUCION EDUCATIVA  EL TAGUI,268655000707E,ESCUELA RURAL KILOMETRO 36,25,PROGRAMA PARA JOVENE,NOCTURNA,1,17
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655000103,INSTITUCION EDUCATIVA  EL TAGUI,268655000707E,ESCUELA RURAL KILOMETRO 36,25,PROGRAMA PARA JOVENE,NOCTURNA,1,18
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655000103,INSTITUCION EDUCATIVA  EL TAGUI,268655000707E,ESCUELA RURAL KILOMETRO 36,25,PROGRAMA PARA JOVENE,NOCTURNA,1,19
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655001151,INSTITUTO TECNICO DE SABANA DE TORRES I.T.E.S.,268655001151A,INSTITUTO TECNICO DE SABANA DE TORRES I.T.E.S.,25,PROGRAMA PARA JOVENE,NOCTURNA,1,21
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655001151,INSTITUTO TECNICO DE SABANA DE TORRES I.T.E.S.,268655001151A,INSTITUTO TECNICO DE SABANA DE TORRES I.T.E.S.,25,PROGRAMA PARA JOVENE,NOCTURNA,1,37
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655000057,INSTITUTO TECNICO DE SABANA DE TORRES I.T.E.S.,268655001151G,ESCUELA RURAL  EL DIAMANTE,25,PROGRAMA PARA JOVENE,NOCTURNA,1,28
655,SABANA DE TORRES,YARIGUIES,OFICIAL,RURAL,268655000057,INSTITUTO TECNICO DE SABANA DE TORRES I.T.E.S.,268655001151G,ESCUELA RURAL  EL DIAMANTE,25,PROGRAMA PARA JOVENE,NOCTURNA,1,19
